Energy,Ti,Va,Fe
211.7398381408593,0.00369504499664917,0.002357082057459734,0.00562391171693656
216.7150621885592,0.004601490543735098,0.0031352975331315034,0.006197658764744558
221.69052627625015,0.005762731456482397,0.004019777357232435,0.006679111519721884
226.66623040393213,0.0071512483711028765,0.004905245975166016,0.00722432176219258
231.6421745716051,0.008626626007555047,0.005727300380651447,0.007984536710589348
236.61835877926916,0.00993260108274321,0.006422881713690178,0.008936065223194328
241.59478302692423,0.010837297976015719,0.006950423993770128,0.009871006119845887
246.57144731457032,0.011278292725790858,0.0073729274322712176,0.010549070395928173
251.54835164220742,0.011384826218547032,0.007853970605441199,0.010917276245882335
256.5254960098356,0.011403587901022895,0.008502691264780744,0.011215653664655902
261.5028804174548,0.01159297662560254,0.009224019220181966,0.011795102199254814
266.4805048650649,0.012106983728516018,0.009774447696976028,0.012772938477617513
271.45836935266624,0.012926838446572077,0.009991803511712895,0.013911107971187536
276.43647388025846,0.013919558931782604,0.009934089959275095,0.014846257413437633
281.41481844784175,0.01497465468981238,0.0097813008597605,0.015392802499758744
286.3934030554161,0.01606634444296624,0.009666564266273638,0.01564021437823181
291.37222770298143,0.017205110080346753,0.009646550924150153,0.015836103506886204
296.3512923905378,0.018382812705934063,0.00979425163343789,0.016210969131717108
301.3305971180853,0.01959955603862895,0.010241096645503777,0.016876602533748043
306.3101418856237,0.020926756245264057,0.01108949037822715,0.017832912346070276
311.2899266931532,0.022471658424640245,0.012340205590738701,0.019033059656032175
316.26995154067373,0.024227984485518033,0.013947952054879118,0.020441811363853812
321.25021642818524,0.026008834413434417,0.015872504790433634,0.022054021539121362
326.23072135568776,0.02758920584444933,0.017999470335011584,0.023883739150255427
331.21146632318136,0.02890619350125976,0.020103367927148327,0.025966440249897332
336.192451330666,0.03013910901724761,0.021982578527518525,0.028368547703707864
341.17367637814164,0.031641744146101,0.023566660261186877,0.031129597260648463
346.15514146560827,0.033736770151833295,0.024889191953372067,0.03411591835957017
351.136846593066,0.0364650100666967,0.026073106241243676,0.03695470734473868
356.1187917605148,0.03950211392419342,0.027269981547950642,0.039231627547749864
361.1009769679545,0.042334404885191294,0.028428583744641182,0.04076536335427051
366.0834022153854,0.04455215621849681,0.029188782036660782,0.041602900057192235
371.0660675028072,0.046062642842234644,0.02925937958750698,0.04181281320770494
376.04897283022,0.04705756486212877,0.02891771398842218,0.04142409453398982
381.0321181976239,0.047744388495241485,0.0288858608999079,0.04051513574776119
386.01550360501886,0.04810946539076574,0.029576476607868524,0.03925572678392644
390.9991290524048,0.047955523925067085,0.030619850135986358,0.03792643849397071
395.9829945397817,0.04717447765146163,0.031282196288756885,0.03696587754082868
400.9671000671498,0.04601879672166925,0.03126596266534536,0.03685376705141159
405.9514456345088,0.04509383210816151,0.030970697103539155,0.03777959250780583
410.9360312418588,0.04498568567857816,0.031049698528405653,0.03943258687607196
415.92085688919997,0.04581108824340088,0.031912347056087295,0.041188381618859106
420.9059225765321,0.04709391609587288,0.03368548051953084,0.04252690450403872
425.8912283038552,0.04808891648123541,0.03643750851256827,0.043299303941508584
430.87677407116934,0.04833500929590213,0.0402000122186341,0.043683185626551005
435.8625598784746,0.04805173993264702,0.04472505349086279,0.043939072697932804
440.8485857257708,0.048014766864263536,0.04931173508198193,0.044152225363353156
445.8348516130581,0.0489472723053727,0.053029453558937754,0.044193936124123215
450.82135754033646,0.05101371408181378,0.055330126182465265,0.043964133186676864
455.8081035076058,0.053872939738791877,0.05656504506858663,0.04367999097108685
460.7950895148661,0.05704774696263733,0.05782413174233568,0.04390977671956338
465.78231556211756,0.06015400347115633,0.0601456125345557,0.04527981852304308
470.7697816493599,0.062980513391561,0.06382126254701284,0.048020079268554144
475.75748777659334,0.06552177629079538,0.06833520585014002,0.051705328674305384
480.7454339438178,0.06784940095679844,0.07273973663889188,0.05549403363094364
485.73362015103334,0.06992506490512274,0.07604756223162269,0.05864021838898935
490.72204639823985,0.07172531511209519,0.07751291393096123,0.060746552177147486
495.71071268543744,0.07360167999921012,0.07686633970955767,0.061721975827393784
500.69961901262604,0.07622114157377566,0.07450839430351915,0.06180869911786017
505.68876537980566,0.07991806647240651,0.07156359880825269,0.06157470687436464
510.6781517869763,0.08424599813730346,0.0694718885521552,0.06158887137212612
515.667778234138,0.08833508217008837,0.06910430551697011,0.062086997412499095
520.6576447212907,0.09159912547858384,0.07009617487571035,0.0631167691445034
525.6477512484345,0.0940759034809885,0.07106129739252365,0.06494055111383137
530.6380978155692,0.0963143363468367,0.07058485129679833,0.0680173833600537
535.6286844226951,0.09906454956100445,0.06838029725322013,0.07251645935836518
540.6195110698119,0.10289482185453926,0.0657907598130716,0.07808983912732834
545.6105777569197,0.1079283652210689,0.06500792213479271,0.08423534570286942
550.6018844840187,0.11394388178768027,0.06750489568893352,0.09058713951343748
555.5934312511085,0.1205927048763751,0.0730693553035004,0.09671833376805358
560.5852180581894,0.12729683516014806,0.08010834033579659,0.10204129024430938
565.5772449052615,0.13305789914143776,0.0866240171768277,0.10613015238167292
570.5695117923244,0.1367516897776589,0.09098319891788251,0.10885295106287968
575.5620187193784,0.13779918819547943,0.09227349547012884,0.11000158126233672
580.5547656864236,0.13653851652881938,0.09057032120142641,0.10909799473041118
585.5477526934596,0.13402813432721322,0.0870542674760443,0.10582474563557034
590.5409797404868,0.1315171764549726,0.08355223705428504,0.10051561611263518
595.5344468275049,0.1298573922523102,0.08165835877639649,0.0940876292306197
600.5281539545141,0.12917652403123234,0.08208428808730729,0.0876666749787525
605.5221011215143,0.12916937100350545,0.08457728026743834,0.08234416046219199
610.5162883285055,0.12981072432342455,0.08839826835725101,0.07904646378704894
615.5107155754879,0.13174141483414942,0.09307437787913103,0.07841325530322776
620.5053828624611,0.13584752615392334,0.09876405249998896,0.08067420121831284
625.5002901894254,0.14246361739766827,0.10579316860221159,0.08551231910943531
630.4954375563809,0.1510711740100366,0.11390866140327763,0.09207337470177565
635.4908249633272,0.16065206006645733,0.12199948870346106,0.09923716787396078
640.4864524102646,0.1700223506393272,0.12849090008190125,0.1060062779427602
645.4823198971931,0.17785246699266988,0.13220164927947364,0.11184359450739322
650.4784274241126,0.18284538763827168,0.13305630567931537,0.1166869584835057
655.4747749910231,0.18424743870633076,0.131851173706948,0.12042357310793414
660.4713625979246,0.1820953117489914,0.1292914840694461,0.12243070886443468
665.4681902448173,0.17683580012141464,0.12557207707468798,0.12201485161028479
670.4652579317008,0.16883604299262675,0.1209000937339502,0.11919270467734602
675.4625656585754,0.15835904689312424,0.1158477489676514,0.11461824689189827
680.4601134254411,0.1459264809252654,0.11081515993862792,0.10895276677338173
685.4579012322978,0.13255099103218954,0.10539798593014973,0.10276160308022009
690.4559290791454,0.11947388685984245,0.09867980339863489,0.0967782547016355
695.4541969659841,0.10761515071755648,0.09020930316296405,0.09174246891268525
700.452704892814,0.09725281667150497,0.08056683258157879,0.08800929557584415
705.4514528596347,0.08818267002040645,0.07098153366348289,0.0855642106499366
710.4504408664466,0.08016716627823975,0.06255475748767228,0.08429519833974142
715.4496689132495,0.07325678083229901,0.055849750628073416,0.08409245068259144
720.4491370000434,0.06772325053792773,0.05101492301602184,0.08485796469232723
725.4488451268282,0.06379975456317087,0.04811392420227784,0.08652559905769662
730.4487932936044,0.06156307837558271,0.04729646578517846,0.08892816701489722
735.4489815003712,0.06096155490997702,0.048591196972817094,0.09160854377293123
740.4494097471293,0.06175788559660206,0.05153048426536253,0.09395492129813744
745.4500780338782,0.06341042358666564,0.05513626235019452,0.09564207558065634
750.4509863606183,0.06516953380493433,0.05840193452755866,0.09690851511566947
755.4521347273494,0.06643508234849338,0.06081819266408865,0.09837411402768112
760.4535231340716,0.06708310316329395,0.06242423599979162,0.10055226802137472
765.4551515807848,0.06743729365797123,0.06344590214843082,0.1034724203779625
770.4570200674889,0.06791914502873417,0.06404964848322672,0.10678204951118477
775.4591285941841,0.06870664712442717,0.06450136940697984,0.11013955488405133
780.4614771608705,0.06957928061750987,0.06534077992582481,0.11339203418765867
785.4640657675477,0.06992586310692703,0.06715092087368993,0.11652080478817073
790.466894414216,0.06908294258785316,0.07007982336809665,0.1196680603340658
795.4699631008752,0.06693336503077069,0.07354231082869908,0.12316661141019788
800.4732718275257,0.06409321319216302,0.07630524945075054,0.1274246981864598
805.4768205941671,0.061342844175132194,0.07705812064654986,0.13287179524220116
810.4806094007994,0.05898379031207311,0.07531445583744963,0.13991027684782847
815.4846382474229,0.05685644448982477,0.07181540343626798,0.14844960634286186
820.4889071340374,0.05475700225394747,0.06786340066848362,0.15727135415985988
825.4934160606429,0.0526015594734323,0.06435790159797596,0.1642243944733477
830.4981650272396,0.050349411021909,0.06150364098119102,0.16758729116380172
835.5031540338271,0.0480323478464518,0.05899350150891838,0.16739829361694208
840.5083830804056,0.04581857340343175,0.05628214842081254,0.16538206226989122
845.5138521669752,0.04383586660061631,0.05307045281906411,0.16361612217694477
850.519561293536,0.04188020677330981,0.049676718061662586,0.16323302307189247
855.5255104600876,0.039444532065522925,0.04668002601273996,0.16407671647202798
860.5316996666303,0.03617520698078404,0.04419820834112355,0.1653114387951706
865.5381289131641,0.03226380415851662,0.04179371230829307,0.16642451205220865
870.5447981996889,0.028328188887847924,0.03903339568827733,0.16780540901791377
875.5517075262046,0.02493867966414652,0.03585950784817102,0.17023497743860422
880.5588568927116,0.022314924274218786,0.032440263694996974,0.17370987562777251
885.5662462992094,0.02040809306213375,0.028947691137428996,0.17710907803810103
890.5738757456983,0.01911882375875696,0.025550635363084502,0.179359500252906
895.5817452321783,0.01835409304721419,0.02243581275003891,0.18070717418816
900.5898547586492,0.01793380111901285,0.01974534085296967,0.18245355368728605
905.598204325111,0.01755877668931419,0.017579122575452626,0.1854911608480586
910.6067939315641,0.016957407956341014,0.016075535641810162,0.18938714226719877
915.6156235780082,0.01607384708993788,0.01541995100568358,0.19298805869641372
920.6246932644433,0.015084794029635699,0.01575623593853908,0.19577795609735577
925.6340029908692,0.014222794016440086,0.017014898137504293,0.19839821273696723
930.6435527572866,0.01359564242881588,0.018761112577489945,0.20178277610178408
935.6533425636947,0.013145394092709713,0.020316421444643743,0.20608322604474663
940.6633724100938,0.012733286420383884,0.02115273776739946,0.21069397043581306
945.6736422964841,0.012272469975389434,0.021141847339488033,0.21507769232967539
950.6841522228654,0.011815880301104486,0.020493309342815395,0.21905760561607374
955.6949021892375,0.01150682648901706,0.01962381747585564,0.22236867592473725
960.7058921956008,0.01142424465646715,0.018979956558170776,0.22456775269799906
965.7171222419553,0.011485312512560554,0.01870866204311692,0.22566055304059662
970.7285923283006,0.011533778897874145,0.018499363223885682,0.22636712087792643
975.7403024546369,0.011507988367437758,0.017903583497415658,0.22747044252388243
980.7522526209644,0.011468522571920815,0.016791385277463333,0.2292430215320058
985.7644428272829,0.011478190281108051,0.015450882904601813,0.23170745126992168
990.7768730735924,0.011544664606852223,0.014356644763304777,0.2349967555745496
995.789543359893,0.01169980922200994,0.013861735267540524,0.2391130536376408
1000.8024536861844,0.012030598525657302,0.013947988183958437,0.24356785577967446
1005.8156040524669,0.0125651471418728,0.014242034815620246,0.2474498569000216
1010.8289944587406,0.013190606359249527,0.014409027994498586,0.2499023547750659
1015.8426249050052,0.013730177143294671,0.014508250709955497,0.25078262010430785
1020.8564953912609,0.014059594889913245,0.01482885130912939,0.2509133836418551
1025.8706059175076,0.014134005112141006,0.01543388947553177,0.2513898733673365
1030.8849564837456,0.01395542131029407,0.016061105202167483,0.2525812527875696
1035.8995470899742,0.013536191122597043,0.01648298570039102,0.2539078656658864
1040.914377736194,0.012888613376717428,0.01679021397497927,0.2542396459494745
1045.929448422405,0.012068401623414056,0.017230990122047457,0.25235473530925573
1050.9447591486066,0.011214543297948642,0.01788021007799894,0.24764689588718053
1055.9603099147994,0.010487984229511804,0.018569018496430875,0.24081105680042697
1060.9761007209831,0.009961616527080112,0.019110256619261787,0.23337052863434596
1065.9921315671584,0.00960512952718386,0.01953654122304134,0.2263301340924873
1071.0084024533242,0.009362976417680852,0.02008485163443177,0.21974248261013488
1076.0249133794812,0.009203693281265088,0.02091182026839296,0.21351576151778487
1081.0416643456292,0.009100473959963024,0.02179814482152387,0.20794548801216556
1086.0586553517683,0.009032965373033245,0.02217961661792079,0.20326603458853193
1091.0758863978983,0.00903284505667996,0.02160313212851657,0.19921850038731015
1096.0933574840196,0.009169447042837219,0.020199777002907173,0.1953156419929
1101.1110686101315,0.009447312026166603,0.01864853137043201,0.19114700241556404
1106.1290197762346,0.009747576780388484,0.017676273090610824,0.18619298348296542
1111.1472109823287,0.009905614900430232,0.017612235362677392,0.1798390351048964
1116.1656422284143,0.009838086319769108,0.018288157084693377,0.1720892325270374
1121.1843135144904,0.009592081248683385,0.019230208897747313,0.1640518062011114
1126.2032248405576,0.009293283705918413,0.019984524976526877,0.15718286635813672
1131.222376206616,0.009043257877687798,0.020348819204614812,0.15191878235748357
1136.2417676126654,0.008828470168201067,0.020353062791517267,0.1472930387372167
1141.2613990587056,0.00853159111691212,0.020117343549297624,0.14196234519842468
1146.2812705447373,0.008070741493448944,0.019785704102985056,0.1353832014645593
1151.3013820707595,0.0075127280168702845,0.019501938500660114,0.1279441320248622
1156.321733636773,0.007002685516913758,0.019294123779428646,0.12027753595195823
1161.3423252427774,0.006610039042720358,0.018972306704168926,0.1126217332612616
1166.3631568887731,0.006302194332609391,0.018306166689950117,0.10471282684741479
1171.3842285747596,0.006041352617053212,0.017377812892630615,0.09621902569658673
1176.405540300737,0.005852630282168138,0.016628059378454182,0.0872607605412263
1181.4270920667059,0.005813738727546669,0.016466821494288176,0.07848074806447734
1186.4488838726654,0.006000372187279472,0.01685476186841315,0.07066941662562581
1191.470915718616,0.006408662858579573,0.017260438377942063,0.06441745492369536
1196.4931876045578,0.006907007901074392,0.01700803562926383,0.059965710089567234
1201.5156995304903,0.007295630994507732,0.015754319534493688,0.05706992492777645
1206.5384514964142,0.0074338714570754885,0.013755914394529035,0.054922791508774514
1211.561443502329,0.0072996926277689505,0.011740246178934549,0.052487755621808685
1216.5846755482348,0.006949551341551393,0.010467498213488531,0.04921083149387259
1221.6081476341317,0.006476640637310599,0.010274698189340455,0.04546520198260954
1226.6318597600193,0.006006777875850409,0.010871728888487735,0.04216157830978852
1231.6558119258984,0.005678717691195417,0.01153266002663129,0.039875575593044894
1236.6800041317683,0.005591717207590418,0.011590530149978538,0.03845408919714143
1241.7044363776292,0.005749446520726708,0.010855154938505878,0.03744578194360299
1246.7291086634814,0.00603122759812591,0.00960668672263005,0.03666752031850448
1251.7540209893243,0.0062352519349440205,0.008269235616152228,0.03621547343543828
1256.7791733551583,0.006185984935366162,0.007139104514340218,0.036096485166958604
1261.8045657609835,0.005830946743524619,0.006349058075422664,0.03607938154820661
1266.8301982067997,0.005270691723840351,0.005948649513868732,0.035890622838488324
1271.8560706926066,0.004711925847360051,0.005944564732422336,0.0354220508446353
1276.8821832184046,0.0043491690945765375,0.0062900806290415116,0.03480296968719969
1281.908535784194,0.0042341723194524745,0.006893378598159143,0.03440881330546531
1286.9351283899741,0.004244480358648328,0.00763325716803006,0.034707617435440694
1291.9619610357454,0.0042168265899210815,0.008327863381236662,0.03589555231605833
1296.989033721508,0.00412921195965729,0.008732127570342961,0.037639703722282536
1302.0163464472612,0.004113449502386544,0.008690926411152131,0.03925772327903383
1307.0438992130053,0.00428133560976904,0.008310504381338648,0.040142175867166174
1312.0716920187408,0.004599336751130494,0.007882853153171353,0.04005581456170702
1317.0997248644671,0.004947857737919954,0.007607607451967762,0.0391764065437591
1322.1279977501845,0.005228802940061039,0.0074419215007804984,0.037975662675369296
1327.156510675893,0.005391333026897394,0.007224682490672844,0.03699784947764585
1332.1852636415927,0.005413909312532312,0.006898938083567332,0.03660652936312364
1337.214256647283,0.005296147263526716,0.0066152392084102415,0.03683431796317446
1342.2434896929644,0.005059675553234909,0.006629091729127252,0.037435191622767774
1347.2729627786373,0.004761593054809965,0.007044632720843045,0.03811938096064042
1352.3026759043007,0.00451421679684972,0.0076503708321787175,0.03880635102804428
1357.3326290699554,0.004459035838317823,0.008073543790367912,0.03964924981559407
1362.3628222756013,0.0046712326431542755,0.008115403007695941,0.04073174239674521
1367.3932555212377,0.005072047419448793,0.00787266030977345,0.04176849321072232
1372.4239288068654,0.005455894067059635,0.007551147202733765,0.042263302490025564
1377.4548421324841,0.005617041870375846,0.0072736529162248315,0.042007164117315476
1382.485995498094,0.0054669264412219015,0.00707918626782503,0.04129005289391667
1387.5173889036948,0.005072642476114659,0.00697228949443073,0.04056669620448981
1392.5490223492866,0.004612374600183981,0.0069188910789294055,0.04003622770730401
1397.5808958348696,0.0042716762907346025,0.00688270945025557,0.03959659456910583
1402.6130093604436,0.004138229284424541,0.006888197552057221,0.039113079075686466
1407.6453629260084,0.004165759682513056,0.006989973670916464,0.03859644382967306
1412.6779565315644,0.004225622098741586,0.007204386520172835,0.03805628284539026
1417.7107901771114,0.004198782336075463,0.007531295196994823,0.03726587635389296
1422.7438638626493,0.004043245987552211,0.007970130725914269,0.035936713975514435
1427.7771775881783,0.0038024822253576594,0.0084181168399257,0.03423519966142387
1432.8107313536987,0.0035627154047677147,0.008628553284976076,0.0328349597105973
1437.8445251592095,0.003399747413549085,0.008405398643041184,0.03223152124784447
1442.8785590047116,0.0033584386402666228,0.007846482454677305,0.032236161533491445
1447.912832890205,0.0034564951151192613,0.007313554905052164,0.03238152553362567
1452.9473468156891,0.0036642688977146913,0.007158848021541449,0.03260590159990438
1457.9821007811643,0.003877740803083675,0.007475652566706414,0.03327198537226034
1463.0170947866307,0.003958102991124108,0.00803337720490311,0.03461418377048125
1468.052328832088,0.0038264788573102782,0.00842264557999976,0.036362868926806825
1473.0878029175362,0.0035295471043506606,0.00834686886231518,0.03787421907718563
1478.1235170429754,0.0032314146109289864,0.007818400167756161,0.03855190024097484
1483.159471208406,0.003136045835002695,0.007066857366792403,0.03823623620188605
1488.1956654138273,0.0033662298065350576,0.006312819311703417,0.03726230098639254
1493.2320996592396,0.003873296711860227,0.0056823190882284765,0.03608519327119425
1498.2687739446433,0.004447643745648815,0.005272725816762503,0.034846160108784635
1503.3056882700378,0.004825673655663594,0.0051907019324820905,0.03337604602621429
1508.3428426354233,0.00483281593550592,0.005478777111608825,0.031567820355702686
1513.3802370408,0.004478169208909269,0.00600771478834407,0.02963080900604771
1518.4178714861673,0.0039397521112733425,0.006471517066105491,0.027985680081385276
1523.4557459715259,0.0034555417135878077,0.006565105533065387,0.026940771333682292
1528.4938604968759,0.0031839827917737942,0.006208437129782464,0.026425510868683777
1533.5322150622164,0.0031103034425566133,0.005583922244432193,0.026044714653391237
1538.570809667548,0.0030805156294272636,0.004949156344320462,0.025457247042259698
1543.6096443128706,0.002958157902458354,0.0044513998465631486,0.02465133687990079
1548.6487189981847,0.002757434763067874,0.004114801528477956,0.023795411796913996
1553.6880337234893,0.0026115679424440746,0.003915595369112959,0.022902514590051756
1558.727588488785,0.0026139621566822722,0.0038089768552558505,0.02177134146035926
1563.767383294072,0.0027131958998225653,0.0037344728141870598,0.02028034184128263
1568.80741813935,0.002769920801747962,0.003671304138648109,0.018649417121885316
1573.8476930246186,0.0026990516185521445,0.0036852155652860796,0.017313381846285805
1578.8882079498787,0.0025306559791823083,0.0038755101360947045,0.016524820858801456
1583.9289629151297,0.0023451881362510736,0.004254705729500555,0.01611793959013577
1588.9699579203716,0.002194748792016012,0.004677098348502889,0.015692738489670094
1594.0111929656046,0.002091912467943712,0.004900892430828684,0.01500668414054137
1599.0526680508287,0.002031440866713079,0.004762757607642996,0.01413028399377737
1604.0943831760437,0.0019994411805331447,0.004314618814682791,0.013254618210134458
1609.1363383412497,0.0019763674443061116,0.00375995471920847,0.012472470511536542
1614.1785335464472,0.0019447016883278791,0.003267030790074628,0.011792326060240266
1619.2209687916352,0.0018941964810696927,0.0028859967522097104,0.01127937264533702
1624.2636440768142,0.0018284476865774487,0.0026201330301403626,0.011063964731720896
1629.3065594019847,0.0017735218262123077,0.002487489285320045,0.011186689865872677
1634.349714767146,0.0017689588609643165,0.0025068194265389777,0.011521857419444476
1639.393110172298,0.0018345222345153382,0.0026820953748890415,0.011915225398755041
1644.4367456174414,0.0019389629510267199,0.002991284499447065,0.012335033107202712
1649.480621102576,0.0020097660920224136,0.0033470232830231134,0.01281551126958386
1654.5247366277013,0.0019956220072476208,0.0036105220344459293,0.013313837290551495
1659.5690921928176,0.0019231280194729559,0.0036956334593937594,0.013696718316847815
1664.6136877979252,0.001877066242612107,0.0036245116965355918,0.01383992372442052
1669.6585234430236,0.0019157426368178595,0.0034717697215669308,0.013727194402362572
1674.703599128113,0.0020175124357931324,0.003311520638784502,0.01348165593505446
1679.7489148531936,0.0021181774354933733,0.0032314316742564748,0.013267308832316086
1684.7944706182652,0.002187851152226858,0.003331622592351483,0.013122283029866604
1689.8402664233276,0.002262581340162561,0.003653199218966626,0.012941428647882336
1694.886302268381,0.0024078726275861685,0.004089678022782027,0.012641807780404257
1699.932578153426,0.002650315605998094,0.004419591161054034,0.012279728189984438
1704.9790940784617,0.0029320940806876463,0.004483504142825132,0.011976542977926764
1710.0258500434882,0.0031357289244635096,0.0042835914578843665,0.011786225660251073
1715.072846048506,0.0031696683964093225,0.0039006952568773684,0.011666659992309352
1720.1200820935148,0.003038932295759792,0.003444243322345813,0.011551119654502895
1725.1675581785146,0.0028418089550045923,0.0031187764253335568,0.011417219916164175
1730.2152743035056,0.002705840154061003,0.0031736577439636948,0.011279609309376992
1735.2632304684873,0.00271158346839946,0.0036821114798390557,0.011152204274692669
1740.3114266734601,0.002848270026903554,0.004436388391893285,0.01105479770592732
1745.359862918424,0.0030425726933573597,0.00511436284060399,0.011029548955292673
1750.408539203379,0.003256010206069411,0.005522423121368849,0.011104913900164068
1755.457455528325,0.0035547332814379706,0.005690862217367341,0.011254758997354296
1760.5066118932618,0.004057266795472364,0.00580754836946862,0.011442351930580325
1765.5560082981901,0.004810046546683107,0.0060777231841923525,0.011701301974436307
1770.605644743109,0.005725981135337422,0.006599445570377529,0.012118880289655295
1775.655521228019,0.0066532996043341674,0.007350065749037281,0.012711612393424691
1780.7056377529204,0.007530457228419121,0.008307433545241261,0.0133941616500119
1785.7559943178123,0.008474328098867542,0.009513202414557853,0.014139932370609724
1790.8065909226955,0.009659057855472787,0.010942835118252735,0.015076982009422079
1795.8574275675699,0.011081218863772179,0.012424093227096197,0.016290489582124323
1800.908504252435,0.01247950192442937,0.013813952185977665,0.01758985759088158
1805.9598209772912,0.013524444126193101,0.01516017934130421,0.018623151456018606
1811.0113777421384,0.014104731954763066,0.016547066469459092,0.019199344236080114
1816.0631745469768,0.014446529611482371,0.01788930939128356,0.019417112130169056
1821.1152113918063,0.014941483577667797,0.01901850636380579,0.019554600648619733
1826.1674882766265,0.015825525320230748,0.019899007811266394,0.01989000015410625
1831.2200052014382,0.017016876169511096,0.020645996063071402,0.02048470191272006
1836.2727621662405,0.018235419155137596,0.021331272602046914,0.021046204975612767
1841.3257591710337,0.019197046921646737,0.02179641965727205,0.02112154130058918
1846.3789962158185,0.01968759873034169,0.021710626392479223,0.02050981239641522
1851.432473300594,0.019599682142424853,0.02087896626243261,0.019448545694347095
1856.4861904253603,0.01903356331728656,0.019461530728297892,0.018398668453129093
1861.5401475901178,0.018287380906018048,0.017801899651025056,0.017719171022053958
1866.5943447948666,0.01759582949812096,0.01610322060908578,0.017513984158439466
1871.6487820396062,0.016905861941928942,0.014382305742205656,0.01763821461228906
1876.7034593243368,0.016017685410237934,0.01265014807346559,0.017769441995730915
1881.7583766490588,0.014875536142668684,0.011000200662494738,0.017546435545490957
1886.8135340137715,0.013600205969681537,0.009554434161976339,0.016779705325508504
1891.868931418475,0.012306375677529138,0.00836977801273955,0.015588863031305897
1896.9245688631702,0.011032011685957736,0.007400965855310498,0.014288143815430495
1901.9804463478558,0.009831783207295108,0.006574761466679747,0.013093198319996582
1907.0365638725325,0.008822322186112192,0.005903409098255299,0.011976694818544086
1912.0929214372004,0.008084542652523608,0.005471919548622145,0.010810277327711369
1917.1495190418595,0.007580170025702196,0.005310875514718978,0.009567657891835066
1922.2063566865093,0.007221408515423635,0.005353099267830407,0.008355050400595752
1927.2634343711502,0.00696921784064786,0.0055614734467219025,0.007308247976926206
1932.3207520957824,0.006806524242968087,0.006038989821155277,0.006519495093194387
1937.3783098604054,0.006690836006712653,0.006923647518734088,0.006040554816729103
1942.4361076650193,0.006611507159342294,0.008173780969510309,0.005911206202394073
1947.4941455096246,0.006624818855958021,0.009539917652298356,0.006163087113648125
1952.5524233942206,0.0067721133667250875,0.010772983253228358,0.006771604027897474
1957.6109413188076,0.007036205365438083,0.011789997264795904,0.007585824564192724
1962.6696992833859,0.007419501407944733,0.012582936759180062,0.008338988322162
1967.7286972879551,0.007981884732748074,0.01305273924182365,0.008791098502136111
1972.7879353325154,0.008748691781371259,0.013043200974054444,0.008894913849061267
1977.8474134170665,0.009608705386466177,0.012519460762936722,0.008798621680376838
1982.907131541609,0.010320195147773293,0.011648964466241616,0.008665660694491647
